time_s,project,scenario,base_hash,object_type,object_id,signal,value,unit,stage,iter,note
0.0,3S2T,application,hash,Train,Train2,mot_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train2,brk_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train2,aux_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train2,pos_m,0.0,m,TA,,
0.0,3S2T,application,hash,Train,Train2,speed_mps,0.0,m/s,TA,,
0.0,3S2T,application,hash,Train,Train1,mot_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train1,brk_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train1,aux_W,0.0,W,TA,,
0.0,3S2T,application,hash,Train,Train1,pos_m,100.0,m,TA,,
0.0,3S2T,application,hash,Train,Train1,speed_mps,0.0,m/s,TA,,
0.0,3S2T,application,hash,Train,Train1,brk_prof_kW,0.0,kW,GMA-prof,,
0.0,3S2T,application,hash,Train,Train1,req_trac_W,0.0,W,GMA-A,,
0.0,3S2T,application,hash,Train,Train1,alpha_derate,0.0,,SOLVER,0,
0.0,3S2T,application,hash,Train,Train1,V_node_V,0.0,V,SOLVER,0,
0.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,1,
0.0,3S2T,application,hash,Train,Train1,V_node_V,899.9999999999999,V,SOLVER,1,
0.0,3S2T,application,hash,Node,S1,V_V,900.0,V,NET,,
0.0,3S2T,application,hash,Node,S1,I_A,-9000.0,A,NET,,
0.0,3S2T,application,hash,Node,S1,P_W,-8100000.0,W,NET,,
0.0,3S2T,application,hash,Node,S2,V_V,900.0000000000001,V,NET,,
0.0,3S2T,application,hash,Node,S2,I_A,-9000.0,A,NET,,
0.0,3S2T,application,hash,Node,S2,P_W,-8100000.000000001,W,NET,,
0.0,3S2T,application,hash,Node,S3,V_V,900.0,V,NET,,
0.0,3S2T,application,hash,Node,S3,I_A,-9000.0,A,NET,,
0.0,3S2T,application,hash,Node,S3,P_W,-8100000.0,W,NET,,
0.0,3S2T,application,hash,Sub,SS0,V_V,900.0,V,NET,,
0.0,3S2T,application,hash,Sub,SS0,I_A,0.0,A,NET,,
0.0,3S2T,application,hash,Sub,SS0,P_net_W,0.0,W,NET,,
0.0,3S2T,application,hash,Sub,SS0,P_loss_W,0.0,W,NET,,
0.0,3S2T,application,hash,Sub,SS1,V_V,900.0000000000001,V,NET,,
0.0,3S2T,application,hash,Sub,SS1,I_A,-1.1368683772161603E-12,A,NET,,
0.0,3S2T,application,hash,Sub,SS1,P_net_W,-1.0231815394945445E-9,W,NET,,
0.0,3S2T,application,hash,Sub,SS1,P_loss_W,1.2924697071141057E-25,W,NET,,
0.0,3S2T,application,hash,Sub,SS2,V_V,900.0,V,NET,,
0.0,3S2T,application,hash,Sub,SS2,I_A,0.0,A,NET,,
0.0,3S2T,application,hash,Sub,SS2,P_net_W,0.0,W,NET,,
0.0,3S2T,application,hash,Sub,SS2,P_loss_W,0.0,W,NET,,
0.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,0,
0.0,3S2T,application,hash,Train,Train1,P_net_W,0.0,W,NET,0,
0.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,0,
1.0,3S2T,application,hash,Train,Train2,mot_W,0.0,W,TA,,
1.0,3S2T,application,hash,Train,Train2,brk_W,0.0,W,TA,,
1.0,3S2T,application,hash,Train,Train2,aux_W,0.0,W,TA,,
1.0,3S2T,application,hash,Train,Train2,pos_m,0.0,m,TA,,
1.0,3S2T,application,hash,Train,Train2,speed_mps,0.0,m/s,TA,,
1.0,3S2T,application,hash,Train,Train1,mot_W,100000.0,W,TA,,
1.0,3S2T,application,hash,Train,Train1,brk_W,0.0,W,TA,,
1.0,3S2T,application,hash,Train,Train1,aux_W,0.0,W,TA,,
1.0,3S2T,application,hash,Train,Train1,pos_m,100.0,m,TA,,
1.0,3S2T,application,hash,Train,Train1,speed_mps,3.6,m/s,TA,,
-50.0,3S2T,application,hash,Train,Train2,pos_node_abs_m,0.0,m,GMA-abs,,
-50.0,3S2T,application,hash,Train,Train2,pos_node_m,0.0,m,GMA-pos,,
0.0,3S2T,application,hash,Train,Train1,pos_node_abs_m,100.0,m,GMA-abs,,
0.0,3S2T,application,hash,Train,Train1,pos_node_m,100.0,m,GMA-pos,,
1.0,3S2T,application,hash,Train,Train1,brk_prof_kW,0.0,kW,GMA-prof,,
1.0,3S2T,application,hash,Train,Train1,req_trac_W,0.0,W,GMA-A,,
1.0,3S2T,application,hash,Train,Train2,brk_prof_kW,0.0,kW,GMA-prof,,
1.0,3S2T,application,hash,Train,Train2,req_trac_W,0.0,W,GMA-A,,
1.0,3S2T,application,hash,Train,Train1,alpha_derate,0.0,,SOLVER,0,
1.0,3S2T,application,hash,Train,Train1,V_node_V,0.0,V,SOLVER,0,
1.0,3S2T,application,hash,Train,Train2,alpha_derate,0.0,,SOLVER,0,
1.0,3S2T,application,hash,Train,Train2,V_node_V,0.0,V,SOLVER,0,
1.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,1,
1.0,3S2T,application,hash,Train,Train1,V_node_V,900.0,V,SOLVER,1,
1.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,1,
1.0,3S2T,application,hash,Train,Train2,V_node_V,900.0,V,SOLVER,1,
1.0,3S2T,application,hash,Node,S1,V_V,900.0,V,NET,,
1.0,3S2T,application,hash,Node,S1,I_A,-9000.0,A,NET,,
1.0,3S2T,application,hash,Node,S1,P_W,-8100000.0,W,NET,,
1.0,3S2T,application,hash,Node,S2,V_V,900.0,V,NET,,
1.0,3S2T,application,hash,Node,S2,I_A,-9000.0,A,NET,,
1.0,3S2T,application,hash,Node,S2,P_W,-8100000.0,W,NET,,
1.0,3S2T,application,hash,Node,S3,V_V,899.9999999999999,V,NET,,
1.0,3S2T,application,hash,Node,S3,I_A,-9000.0,A,NET,,
1.0,3S2T,application,hash,Node,S3,P_W,-8099999.999999999,W,NET,,
1.0,3S2T,application,hash,Sub,SS0,V_V,900.0,V,NET,,
1.0,3S2T,application,hash,Sub,SS0,I_A,0.0,A,NET,,
1.0,3S2T,application,hash,Sub,SS0,P_net_W,0.0,W,NET,,
1.0,3S2T,application,hash,Sub,SS0,P_loss_W,0.0,W,NET,,
1.0,3S2T,application,hash,Sub,SS1,V_V,900.0,V,NET,,
1.0,3S2T,application,hash,Sub,SS1,I_A,0.0,A,NET,,
1.0,3S2T,application,hash,Sub,SS1,P_net_W,0.0,W,NET,,
1.0,3S2T,application,hash,Sub,SS1,P_loss_W,0.0,W,NET,,
1.0,3S2T,application,hash,Sub,SS2,V_V,899.9999999999999,V,NET,,
1.0,3S2T,application,hash,Sub,SS2,I_A,1.1368683772161603E-12,A,NET,,
1.0,3S2T,application,hash,Sub,SS2,P_net_W,1.023181539494544E-9,W,NET,,
1.0,3S2T,application,hash,Sub,SS2,P_loss_W,1.2924697071141057E-25,W,NET,,
1.0,3S2T,application,hash,Train,Train2,V_V,0.0,V,NET,1,
1.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,1,
1.0,3S2T,application,hash,Train,Train2,P_net_W,0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train1,P_net_W,0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,1,
1.0,3S2T,application,hash,Train,Train2,V_V,0.0,V,NET,1,
1.0,3S2T,application,hash,Train,Train2,P_brk_req_W,-0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train2,P_brk_net_W,-0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train2,P_brk_res_W,-0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train1,P_brk_req_W,-0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train1,P_brk_net_W,-0.0,W,NET,1,
1.0,3S2T,application,hash,Train,Train1,P_brk_res_W,-0.0,W,NET,1,
-49.0,3S2T,application,hash,Train,Train2,pos_node_abs_m,0.0,m,GMA-abs,,
-49.0,3S2T,application,hash,Train,Train2,pos_node_m,0.0,m,GMA-pos,,
2.0,3S2T,application,hash,Train,Train1,mot_W,200000.0,W,TA,,
2.0,3S2T,application,hash,Train,Train1,brk_W,0.0,W,TA,,
2.0,3S2T,application,hash,Train,Train1,aux_W,0.0,W,TA,,
2.0,3S2T,application,hash,Train,Train1,pos_m,102.0,m,TA,,
2.0,3S2T,application,hash,Train,Train1,speed_mps,7.2,m/s,TA,,
2.0,3S2T,application,hash,Train,Train2,mot_W,0.0,W,TA,,
2.0,3S2T,application,hash,Train,Train2,brk_W,0.0,W,TA,,
2.0,3S2T,application,hash,Train,Train2,aux_W,0.0,W,TA,,
2.0,3S2T,application,hash,Train,Train2,pos_m,0.0,m,TA,,
2.0,3S2T,application,hash,Train,Train2,speed_mps,0.0,m/s,TA,,
1.0,3S2T,application,hash,Train,Train1,pos_node_abs_m,100.0,m,GMA-abs,,
1.0,3S2T,application,hash,Train,Train1,pos_node_m,100.0,m,GMA-pos,,
2.0,3S2T,application,hash,Train,Train1,brk_prof_kW,0.0,kW,GMA-prof,,
2.0,3S2T,application,hash,Train,Train1,req_trac_W,100000.0,W,GMA-A,,
2.0,3S2T,application,hash,Train,Train2,brk_prof_kW,0.0,kW,GMA-prof,,
2.0,3S2T,application,hash,Train,Train2,req_trac_W,0.0,W,GMA-A,,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,0.0,,SOLVER,0,
2.0,3S2T,application,hash,Train,Train1,V_node_V,0.0,V,SOLVER,0,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,0.0,,SOLVER,0,
2.0,3S2T,application,hash,Train,Train2,V_node_V,0.0,V,SOLVER,0,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,1,
2.0,3S2T,application,hash,Train,Train1,V_node_V,900.0,V,SOLVER,1,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,1,
2.0,3S2T,application,hash,Train,Train2,V_node_V,900.0,V,SOLVER,1,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,2,
2.0,3S2T,application,hash,Train,Train1,V_node_V,786.6231898695216,V,SOLVER,2,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,2,
2.0,3S2T,application,hash,Train,Train2,V_node_V,786.6231898695216,V,SOLVER,2,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,3,
2.0,3S2T,application,hash,Train,Train1,V_node_V,770.2820735117713,V,SOLVER,3,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,3,
2.0,3S2T,application,hash,Train,Train2,V_node_V,770.2820735117713,V,SOLVER,3,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,4,
2.0,3S2T,application,hash,Train,Train1,V_node_V,767.5301780655145,V,SOLVER,4,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,4,
2.0,3S2T,application,hash,Train,Train2,V_node_V,767.5301780655145,V,SOLVER,4,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,5,
2.0,3S2T,application,hash,Train,Train1,V_node_V,767.0552220179663,V,SOLVER,5,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,5,
2.0,3S2T,application,hash,Train,Train2,V_node_V,767.0552220179663,V,SOLVER,5,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,6,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9729033993323,V,SOLVER,6,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,6,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9729033993323,V,SOLVER,6,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,7,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9586257021874,V,SOLVER,7,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,7,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9586257021874,V,SOLVER,7,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,8,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9561490047668,V,SOLVER,8,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,8,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9561490047668,V,SOLVER,8,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,9,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9557193721693,V,SOLVER,9,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,9,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9557193721693,V,SOLVER,9,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,10,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9556448435382,V,SOLVER,10,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,10,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9556448435382,V,SOLVER,10,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,11,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9556319150022,V,SOLVER,11,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,11,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9556319150022,V,SOLVER,11,
2.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,12,
2.0,3S2T,application,hash,Train,Train1,V_node_V,766.9556296722792,V,SOLVER,12,
2.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,12,
2.0,3S2T,application,hash,Train,Train2,V_node_V,766.9556296722792,V,SOLVER,12,
2.0,3S2T,application,hash,Node,S1,V_V,887.9050572075666,V,NET,,
2.0,3S2T,application,hash,Node,S1,I_A,-9000.0,A,NET,,
2.0,3S2T,application,hash,Node,S1,P_W,-7991145.5148681,W,NET,,
2.0,3S2T,application,hash,Node,S2,V_V,899.0625869078331,V,NET,,
2.0,3S2T,application,hash,Node,S2,I_A,-9000.0,A,NET,,
2.0,3S2T,application,hash,Node,S2,P_W,-8091563.282170498,W,NET,,
2.0,3S2T,application,hash,Node,S3,V_V,899.993791966277,V,NET,,
2.0,3S2T,application,hash,Node,S3,I_A,-9000.0,A,NET,,
2.0,3S2T,application,hash,Node,S3,P_W,-8099944.127696493,W,NET,,
2.0,3S2T,application,hash,Sub,SS0,V_V,887.9050572075666,V,NET,,
2.0,3S2T,application,hash,Sub,SS0,I_A,120.94942792433358,A,NET,,
2.0,3S2T,application,hash,Sub,SS0,P_net_W,107391.60872037786,W,NET,,
2.0,3S2T,application,hash,Sub,SS0,P_loss_W,1462.8764115223562,W,NET,,
2.0,3S2T,application,hash,Sub,SS1,V_V,899.0625869078331,V,NET,,
2.0,3S2T,application,hash,Sub,SS1,I_A,9.374130921669348,A,NET,,
2.0,3S2T,application,hash,Sub,SS1,P_net_W,8427.930396448754,W,NET,,
2.0,3S2T,application,hash,Sub,SS1,P_loss_W,8.787433053659742,W,NET,,
2.0,3S2T,application,hash,Sub,SS2,V_V,899.993791966277,V,NET,,
2.0,3S2T,application,hash,Sub,SS2,I_A,0.062080337230554505,A,NET,,
2.0,3S2T,application,hash,Sub,SS2,P_net_W,55.87191811067199,W,NET,,
2.0,3S2T,application,hash,Sub,SS2,P_loss_W,3.8539682706593715E-4,W,NET,,
2.0,3S2T,application,hash,Train,Train2,V_V,0.0,V,NET,2,
2.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,2,
2.0,3S2T,application,hash,Train,Train2,P_net_W,0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train1,P_net_W,100000.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train1,V_V,0.0,V,NET,2,
2.0,3S2T,application,hash,Train,Train2,V_V,0.0,V,NET,2,
2.0,3S2T,application,hash,Train,Train2,P_brk_req_W,-0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train2,P_brk_net_W,-0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train2,P_brk_res_W,-0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train1,P_brk_req_W,-0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train1,P_brk_net_W,-0.0,W,NET,2,
2.0,3S2T,application,hash,Train,Train1,P_brk_res_W,-0.0,W,NET,2,
-48.0,3S2T,application,hash,Train,Train2,pos_node_abs_m,0.0,m,GMA-abs,,
-48.0,3S2T,application,hash,Train,Train2,pos_node_m,0.0,m,GMA-pos,,
3.0,3S2T,application,hash,Train,Train1,mot_W,300000.0,W,TA,,
3.0,3S2T,application,hash,Train,Train1,brk_W,0.0,W,TA,,
3.0,3S2T,application,hash,Train,Train1,aux_W,0.0,W,TA,,
3.0,3S2T,application,hash,Train,Train1,pos_m,104.0,m,TA,,
3.0,3S2T,application,hash,Train,Train1,speed_mps,10.8,m/s,TA,,
3.0,3S2T,application,hash,Train,Train2,mot_W,0.0,W,TA,,
3.0,3S2T,application,hash,Train,Train2,brk_W,0.0,W,TA,,
3.0,3S2T,application,hash,Train,Train2,aux_W,0.0,W,TA,,
3.0,3S2T,application,hash,Train,Train2,pos_m,0.0,m,TA,,
3.0,3S2T,application,hash,Train,Train2,speed_mps,0.0,m/s,TA,,
2.0,3S2T,application,hash,Train,Train1,pos_node_abs_m,102.0,m,GMA-abs,,
2.0,3S2T,application,hash,Train,Train1,pos_node_m,102.0,m,GMA-pos,,
3.0,3S2T,application,hash,Train,Train1,brk_prof_kW,0.0,kW,GMA-prof,,
3.0,3S2T,application,hash,Train,Train1,req_trac_W,200000.0,W,GMA-A,,
3.0,3S2T,application,hash,Train,Train2,brk_prof_kW,0.0,kW,GMA-prof,,
3.0,3S2T,application,hash,Train,Train2,req_trac_W,0.0,W,GMA-A,,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.0,,SOLVER,0,
3.0,3S2T,application,hash,Train,Train1,V_node_V,0.0,V,SOLVER,0,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.0,,SOLVER,0,
3.0,3S2T,application,hash,Train,Train2,V_node_V,0.0,V,SOLVER,0,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,1,
3.0,3S2T,application,hash,Train,Train1,V_node_V,899.9999999999999,V,SOLVER,1,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,1,
3.0,3S2T,application,hash,Train,Train2,V_node_V,899.9999999999999,V,SOLVER,1,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,2,
3.0,3S2T,application,hash,Train,Train1,V_node_V,669.4510861985215,V,SOLVER,2,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,2,
3.0,3S2T,application,hash,Train,Train2,V_node_V,669.4510861985215,V,SOLVER,2,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.9005349800896488,,SOLVER,3,
3.0,3S2T,application,hash,Train,Train1,V_node_V,590.0534980089649,V,SOLVER,3,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.9005349800896488,,SOLVER,3,
3.0,3S2T,application,hash,Train,Train2,V_node_V,590.0534980089649,V,SOLVER,3,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.8332426469730854,,SOLVER,4,
3.0,3S2T,application,hash,Train,Train1,V_node_V,583.3242646973085,V,SOLVER,4,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.8332426469730854,,SOLVER,4,
3.0,3S2T,application,hash,Train,Train2,V_node_V,583.3242646973085,V,SOLVER,4,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,5,
3.0,3S2T,application,hash,Train,Train1,V_node_V,603.6076176890092,V,SOLVER,5,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,5,
3.0,3S2T,application,hash,Train,Train2,V_node_V,603.6076176890092,V,SOLVER,5,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5624353248597379,,SOLVER,6,
3.0,3S2T,application,hash,Train,Train1,V_node_V,556.2435324859738,V,SOLVER,6,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5624353248597379,,SOLVER,6,
3.0,3S2T,application,hash,Train,Train2,V_node_V,556.2435324859738,V,SOLVER,6,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,7,
3.0,3S2T,application,hash,Train,Train1,V_node_V,690.1962699944963,V,SOLVER,7,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,7,
3.0,3S2T,application,hash,Train,Train2,V_node_V,690.1962699944963,V,SOLVER,7,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.9936953959054984,,SOLVER,8,
3.0,3S2T,application,hash,Train,Train1,V_node_V,599.3695395905498,V,SOLVER,8,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.9936953959054984,,SOLVER,8,
3.0,3S2T,application,hash,Train,Train2,V_node_V,599.3695395905498,V,SOLVER,8,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5599543997707792,,SOLVER,9,
3.0,3S2T,application,hash,Train,Train1,V_node_V,555.9954399770779,V,SOLVER,9,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5599543997707792,,SOLVER,9,
3.0,3S2T,application,hash,Train,Train2,V_node_V,555.9954399770779,V,SOLVER,9,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,10,
3.0,3S2T,application,hash,Train,Train1,V_node_V,691.0285185329022,V,SOLVER,10,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,10,
3.0,3S2T,application,hash,Train,Train2,V_node_V,691.0285185329022,V,SOLVER,10,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.9973160751476109,,SOLVER,11,
3.0,3S2T,application,hash,Train,Train1,V_node_V,599.7316075147611,V,SOLVER,11,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.9973160751476109,,SOLVER,11,
3.0,3S2T,application,hash,Train,Train2,V_node_V,599.7316075147611,V,SOLVER,11,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5495044539112689,,SOLVER,12,
3.0,3S2T,application,hash,Train,Train1,V_node_V,554.9504453911269,V,SOLVER,12,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5495044539112689,,SOLVER,12,
3.0,3S2T,application,hash,Train,Train2,V_node_V,554.9504453911269,V,SOLVER,12,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,13,
3.0,3S2T,application,hash,Train,Train1,V_node_V,694.5422146654449,V,SOLVER,13,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,13,
3.0,3S2T,application,hash,Train,Train2,V_node_V,694.5422146654449,V,SOLVER,13,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,14,
3.0,3S2T,application,hash,Train,Train1,V_node_V,601.2506683682593,V,SOLVER,14,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,14,
3.0,3S2T,application,hash,Train,Train2,V_node_V,601.2506683682593,V,SOLVER,14,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5489598043283525,,SOLVER,15,
3.0,3S2T,application,hash,Train,Train1,V_node_V,554.8959804328352,V,SOLVER,15,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5489598043283525,,SOLVER,15,
3.0,3S2T,application,hash,Train,Train2,V_node_V,554.8959804328352,V,SOLVER,15,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,16,
3.0,3S2T,application,hash,Train,Train1,V_node_V,694.7257108280609,V,SOLVER,16,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,16,
3.0,3S2T,application,hash,Train,Train2,V_node_V,694.7257108280609,V,SOLVER,16,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,17,
3.0,3S2T,application,hash,Train,Train1,V_node_V,601.3295762812444,V,SOLVER,17,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,17,
3.0,3S2T,application,hash,Train,Train2,V_node_V,601.3295762812444,V,SOLVER,17,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.549412658121363,,SOLVER,18,
3.0,3S2T,application,hash,Train,Train1,V_node_V,554.9412658121363,V,SOLVER,18,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.549412658121363,,SOLVER,18,
3.0,3S2T,application,hash,Train,Train2,V_node_V,554.9412658121363,V,SOLVER,18,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,19,
3.0,3S2T,application,hash,Train,Train1,V_node_V,694.573138769988,V,SOLVER,19,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,19,
3.0,3S2T,application,hash,Train,Train2,V_node_V,694.573138769988,V,SOLVER,19,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,20,
3.0,3S2T,application,hash,Train,Train1,V_node_V,601.2639694233216,V,SOLVER,20,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,20,
3.0,3S2T,application,hash,Train,Train2,V_node_V,601.2639694233216,V,SOLVER,20,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5490361476284648,,SOLVER,21,
3.0,3S2T,application,hash,Train,Train1,V_node_V,554.9036147628465,V,SOLVER,21,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5490361476284648,,SOLVER,21,
3.0,3S2T,application,hash,Train,Train2,V_node_V,554.9036147628465,V,SOLVER,21,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,22,
3.0,3S2T,application,hash,Train,Train1,V_node_V,694.6999880784174,V,SOLVER,22,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,22,
3.0,3S2T,application,hash,Train,Train2,V_node_V,694.6999880784174,V,SOLVER,22,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,23,
3.0,3S2T,application,hash,Train,Train1,V_node_V,601.3185173714025,V,SOLVER,23,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,23,
3.0,3S2T,application,hash,Train,Train2,V_node_V,601.3185173714025,V,SOLVER,23,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5493491980195813,,SOLVER,24,
3.0,3S2T,application,hash,Train,Train1,V_node_V,554.9349198019581,V,SOLVER,24,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,0.5493491980195813,,SOLVER,24,
3.0,3S2T,application,hash,Train,Train2,V_node_V,554.9349198019581,V,SOLVER,24,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,25,
3.0,3S2T,application,hash,Train,Train1,V_node_V,694.5945177649049,V,SOLVER,25,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,25,
3.0,3S2T,application,hash,Train,Train2,V_node_V,694.5945177649049,V,SOLVER,25,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,1.0,,SOLVER,26,
3.0,3S2T,application,hash,Train,Train1,V_node_V,601.2731642498223,V,SOLVER,26,
3.0,3S2T,application,hash,Train,Train2,alpha_derate,1.0,,SOLVER,26,
3.0,3S2T,application,hash,Train,Train2,V_node_V,601.2731642498223,V,SOLVER,26,
3.0,3S2T,application,hash,Train,Train1,alpha_derate,0.5490889206703536,,SOLVER,27,
